venue,lon,lat,checkin_n,user_n,doy_mode,dow_mode,hour_mode,senti_avg
Allegheny County Health Department,-79.9606,40.4654,1,1,236,1,20,0.000
Zips,-80.0420,40.4019,1,1,130,6,13,0.000
Peet's Coffee and Tea,-79.9576,40.4411,1,1,76,1,18,0.000
Ukrainian Festival,-80.0573,40.4737,1,1,207,0,0,0.314
The Pub Chip Shop,-79.9794,40.4287,1,1,39,6,21,0.000
Little Bangkok,-79.9843,40.4508,1,1,43,3,17,0.000
Julia's Pimp House,-79.9309,40.4348,1,1,88,6,23,0.000
Copies at Carson,-79.9846,40.4288,1,1,56,3,20,0.000
Suds Subs,-80.0616,40.4657,1,1,147,2,1,0.000
Silky's Crows Nest,-79.9184,40.4924,1,1,244,2,23,0.000
Allegheny Unitarian Universalist Church,-80.0116,40.4548,1,1,285,0,14,0.000
Hamnett Station,-79.8856,40.4371,1,1,38,5,15,0.000
The Mac and Gold Truck,-79.8922,40.4380,1,1,37,5,17,0.000
Blood Draw,-79.9617,40.4474,1,1,73,5,13,0.000
Jr's Bar,-79.9998,40.4537,1,1,80,6,1,0.000
Market St. Deli,-80.0034,40.4405,1,1,52,5,18,0.000
Hyperactive Warehouse,-80.0735,40.4187,1,1,134,3,12,0.000
Skin Deep Tattoo Gallery,-79.9834,40.3647,1,1,140,2,16,0.000
Bagels_1,-80.0455,40.4185,1,1,87,5,15,0.000
Pittsburgh Recycling Drop Off,-79.9733,40.4612,1,1,288,4,13,-0.208
Bagels_2,-79.9546,40.4415,1,1,178,6,18,0.000
K L Gates Building,-80.0000,40.4420,1,1,90,1,13,0.000
CVS_3,-80.0520,40.3826,1,1,62,1,18,0.000
Modular International Building 2,-80.0226,40.4590,1,1,70,2,19,0.000
Whirl Publishing,-80.0267,40.4483,1,1,154,2,13,0.000
District Court 05-2-10,-79.8904,40.4449,1,1,54,0,12,0.000
Davita Northside,-79.9973,40.4563,1,1,233,5,22,0.000
Northside Beer,-80.0069,40.4567,1,1,186,6,15,0.000
Four Gateway Center,-80.0044,40.4408,1,1,63,2,19,0.000
My Bunker of Paradise,-80.0322,40.4803,1,1,108,5,17,0.457
Cricket Wireless_2,-80.0580,40.4648,1,1,59,5,21,0.000
The UB Hideout,-79.8857,40.4311,1,1,57,3,22,0.000
Shiloh Community Missionary Baptist Church,-79.9020,40.4583,1,1,70,2,16,0.000
Iron Horse,-80.0858,40.3637,1,1,90,1,20,0.000
Steel Valley Printers,-79.9096,40.4543,1,1,47,0,13,0.000
Three Rivers Heritage Trail_1,-79.9924,40.4520,1,1,141,3,22,0.000
Winghart's Burger Whiskey Bar_2,-79.9576,40.4398,1,1,151,6,4,0.000
Golden Palace_1,-80.0074,40.4305,1,1,137,6,3,0.000
Julia Ward Howe School,-80.0310,40.3755,1,1,150,5,19,0.000
SHE HOUSE,-79.9361,40.4639,1,1,202,1,1,0.000
Fleming Park Bridge,-80.0801,40.4925,1,1,205,5,21,0.000
JD Klosky Fire Equipment,-79.9179,40.4940,1,1,107,4,17,-0.255
Sitting On Parkway,-79.9465,40.4286,1,1,23,4,1,0.000
Buggy,-79.9422,40.4408,1,1,102,6,15,0.000
Hook Fish Chicken_2,-79.9079,40.4585,1,1,141,3,22,0.000
Carnegie Dog Park,-80.0741,40.4024,1,1,109,6,17,0.000
Youth Advocacy Programs,-79.9965,40.4299,1,1,51,5,19,0.000
Chartiers City,-80.0704,40.4725,1,1,156,4,12,0.000
Bethany Hospice,-80.0394,40.4273,1,1,134,3,13,0.000
Direct Energy,-79.9935,40.4452,1,1,126,2,10,0.296
Temple Emanuel of South Hills,-80.0732,40.3757,1,1,63,2,14,0.000
squirrel hill farmers market_1,-79.9234,40.4355,1,1,208,0,14,0.000
Mt. Royal Inn,-79.9522,40.5084,1,1,30,4,1,0.000
BP_4,-79.8736,40.4372,1,1,38,5,15,0.000
In The Blood Tattoo,-79.9774,40.4286,1,1,165,6,20,0.000
Caliban Book Shop,-79.9488,40.4449,1,1,226,5,14,0.000
Exxon_1,-80.0252,40.4669,1,1,282,4,10,0.000
Siam Thai Restaurant,-80.0001,40.4372,1,1,211,4,16,0.000
Neighborhood Allies,-79.9968,40.4368,1,1,287,2,19,0.000
SUNNYLAND STREET,-79.9875,40.3823,1,1,328,1,15,0.000
Novitas Solutions,-79.9971,40.4403,1,1,51,4,14,0.254
Station to Station/Art Train at Pittsburgh's Union Station,-79.9923,40.4437,1,1,167,1,10,0.000
Hokkaido Seafood Buffet,-79.9243,40.4150,1,1,310,5,21,0.000
The Dog Stop,-80.0399,40.4043,1,1,147,2,12,-0.268
Frenchy's Auto,-79.9786,40.4978,1,1,94,5,22,0.000
Future Tenant,-79.9158,40.4568,1,1,141,3,16,0.000
Red Oak Cafe,-79.9579,40.4410,1,1,143,5,22,0.000
Budweiser Bowtie Bar,-80.0061,40.4461,1,1,158,6,22,0.000
Mexico,-80.0032,40.4496,1,1,140,2,4,0.000
Texas de Brazil,-80.0054,40.4342,1,1,235,0,19,0.000
Marathon,-80.0865,40.3640,1,1,39,6,22,0.000
Century Building Apartments roof,-80.0007,40.4435,1,1,195,1,3,0.000
Serbian Club,-79.9693,40.4265,1,1,221,6,0,0.000
Pugs Bar,-79.9180,40.4942,1,1,107,4,17,0.000
Millvale Fire Station 191,-79.9733,40.4807,1,1,38,5,6,-0.255
Holiday Inn Express Suites Pittsburgh-South Side,-79.9890,40.4299,1,1,248,6,14,0.197
Cirque du Soleil,-79.9621,40.4442,1,1,88,6,19,0.000
Practice Spot,-80.0644,40.4748,1,1,156,4,12,0.000
CVS/pharmacy_1,-80.0520,40.3826,1,1,62,1,18,0.000
Diyors Pizza,-80.0395,40.4251,1,1,97,1,21,0.000
Keller Graduate School Of Management,-79.9998,40.4422,1,1,112,2,1,0.000
Chez Walters,-79.9473,40.4649,1,1,26,0,14,0.000
Southwestern Pennsylvania World War II Memorial,-80.0120,40.4457,1,1,172,0,14,-0.262
Blawnox,-79.8671,40.4900,1,1,2014,38,5,0.000
Salon Ivy,-79.9855,40.4288,1,1,31,5,22,0.000
Lebo Subs,-80.0444,40.3819,1,1,298,0,22,0.000
61A,-79.9249,40.4381,1,1,39,6,13,0.000
Isaly's,-79.9994,40.4537,1,1,135,4,16,0.000
picklesburgh,-79.9990,40.4464,1,1,199,6,22,0.000
The Jag_1,-79.9965,40.4296,1,1,85,3,14,0.000
Animal,-80.0038,40.4381,1,1,2015,308,3,0.000
Parts_4,-79.9785,40.4312,1,1,287,2,19,0.000
Home Improvement_2,-79.9021,40.4142,1,1,298,0,23,0.333
Beaver Steel,-80.0774,40.4187,1,1,65,5,15,0.000
Boosh,-80.0691,40.4732,1,1,156,4,11,0.000
My Papi's Crib,-80.0463,40.3828,1,1,66,5,13,0.000
Kommoncentz,-79.8724,40.3654,1,1,98,2,14,0.000
Betsy's Ice Cream,-80.0449,40.3807,1,1,147,2,1,0.000
dewalt,-79.9691,40.4615,1,1,112,3,17,0.000
Rocks Express,-80.0651,40.4714,1,1,156,4,11,0.000
1250 Penn Liberty Plaza,-79.9914,40.4463,1,1,162,4,4,0.298
V3 Flatbread Pizza,-80.0033,40.4423,1,1,308,3,23,0.000
Citgo_2,-79.8739,40.4372,1,1,91,2,20,0.000
Region 13 Headquarters,-79.8969,40.4505,1,1,41,1,12,0.000
Allegheny County Democratic Committee,-79.9975,40.4392,1,1,51,4,14,0.000
Pittsburgh Taco Truck_2,-79.9649,40.4661,1,1,203,3,23,0.000
Squaw Valley Park,-79.8816,40.4972,1,1,222,0,14,0.000
Schenley Park Tennis Courts,-79.9421,40.4324,1,1,158,6,17,0.000
Green Front Inn,-79.9714,40.4283,1,1,157,6,16,0.000
Whacky Wheel,-79.8631,40.3884,1,1,158,0,19,0.000
VB Club,-80.0680,40.4743,1,1,156,4,11,0.000
Bend Yoga,-79.9989,40.4436,1,1,208,1,22,0.000
Lizzie Eddie's Home,-79.9361,40.4539,1,1,187,0,2,0.000
East Liberty County Assistance Office,-79.9246,40.4619,1,1,98,3,19,0.274
Manny's BBQ,-80.0048,40.4464,1,1,122,5,22,0.000
Aquinas Hall,-79.9641,40.4387,1,1,100,4,3,0.000
P.F. Chang's,-79.9161,40.4071,1,1,88,6,19,0.000
Fort Pitt Candy Co.,-79.9864,40.4495,1,1,132,1,13,0.000
Clark Building Parking Lot,-80.0087,40.4486,1,1,207,6,18,0.000
Sbarro,-80.0030,40.4417,1,1,30,4,19,0.000
Sumi's Cakery,-79.9230,40.4332,1,1,168,2,17,0.000
Simpatico Espresso,-79.9970,40.4412,1,1,300,2,16,0.000
Ryans,-79.9184,40.4961,1,1,107,4,17,0.000
Hazelwood,-79.9426,40.4065,1,1,162,4,3,0.000
Trib Tron,-79.9897,40.4408,1,1,127,3,22,0.000
Career Development Center,-79.9238,40.4360,1,1,175,2,12,0.000
Arnold's Tea,-80.0005,40.4536,1,1,304,6,20,0.000
Whitney Park,-79.8898,40.4361,1,1,142,4,3,0.000
the Ohio State Alumni meetup,-80.0041,40.4484,1,1,13,2,2,0.000
Visionworks,-79.9135,40.4114,1,1,158,0,16,0.000
Richter's,-80.0666,40.4734,1,1,156,4,11,0.000
Parkway_2,-79.8884,40.4290,1,1,68,0,17,0.000
Allegheny County Court of Common Pleas,-79.9964,40.4388,1,1,83,1,0,0.000
Arpino Trattoria,-80.0629,40.3938,1,1,147,2,1,0.000
Lillen's Pizza And Restaurant,-79.9996,40.4537,1,1,39,6,23,0.000
Pizza Vespucci,-79.9821,40.4375,1,1,100,4,3,0.000
JT's Restaurant On Brownsville,-79.9825,40.3653,1,1,117,0,15,0.000
Beechwood Gardens,-79.9240,40.4175,1,1,34,1,2,0.000
Front Deck At Sparky's Place,-80.0032,40.4597,1,1,36,3,23,0.000
M W Rent House 2,-79.9808,40.4275,1,1,68,0,15,0.000
Carnegie Park Baseball Field,-80.0733,40.4126,1,1,134,3,12,0.000
Korea Garden,-79.9545,40.4368,1,1,30,5,0,0.000
Magee Field,-79.9382,40.4259,1,1,300,2,0,0.000
Ohio Valley General Hospital,-80.0912,40.4722,1,1,121,5,11,0.000
Clarks Parking,-80.0091,40.4484,1,1,95,6,18,0.000
KQV Radio,-79.9968,40.4427,1,1,240,5,15,0.000
Rothrock's Kung Fu Tai Chi,-79.9714,40.4281,1,1,129,5,1,-0.343
Warrington Tire,-80.0002,40.4208,1,1,150,5,16,0.000
Kindred Cycles,-79.9795,40.4542,1,1,242,0,17,0.000
Slice on Broadway_1,-80.0302,40.4041,1,1,309,4,1,0.000
Bay Valley Foods,-79.9866,40.4570,1,1,161,3,14,0.000
43 Natchez,-80.0104,40.4292,1,1,199,5,23,0.000
Chateau de Gross/Zeigler,-79.9249,40.4226,1,1,222,0,16,0.000
Citgo_1,-80.0626,40.4732,1,1,156,4,11,0.000
Ringa's Celebrity Museum,-79.9268,40.4261,1,1,141,3,16,0.000
UPMC Eye Center,-79.9610,40.4418,1,1,119,3,14,0.000
Forbes Field Home Plate,-79.9560,40.4418,1,1,172,6,14,0.000
Sixth Ave Wood St Bus Stop,-79.9996,40.4422,1,1,52,5,21,-0.180
Cindrich Villa In The Sky,-80.0032,40.4396,1,1,26,0,0,0.000
Green Pepper,-79.9230,40.4341,1,1,141,4,16,0.000
54C Bus Stop 418 Beltzhoover,-79.9972,40.4184,1,1,150,5,17,-0.216
Total Vision Care,-80.0031,40.4417,1,1,113,3,20,0.634
Career Growth Real Estate Academy,-80.0405,40.4250,1,1,97,1,21,0.245
Fifth Avenue School Lofts,-79.9806,40.4380,1,1,200,6,18,0.000
Dirty Frank's Laundromat,-79.9733,40.4273,1,1,150,5,16,-0.326
South Bank,-79.9973,40.3930,1,1,162,3,12,0.000
cup ka joe,-79.9675,40.4259,1,1,53,6,17,0.000
My Boo's Bed,-80.0462,40.3829,1,1,66,5,13,0.000
Doherty 2315,-79.9450,40.4422,1,1,165,6,20,0.000
Port Authority Potomac Station,-80.0365,40.3973,1,1,207,0,2,0.140
Agh apothecary,-79.9976,40.4576,1,1,108,5,23,0.000
US Post Office_1,-80.0408,40.4266,1,1,97,1,21,0.000
Star Nails,-79.9282,40.4200,1,1,80,5,3,0.000
Carnegie International,-79.9332,40.4433,1,1,51,4,18,0.000
Appliance Warehouse,-79.9937,40.4297,1,1,191,4,17,0.000
Cupples Stadium,-79.9905,40.4285,1,1,274,3,22,0.000
Duquesne Fishbowl,-79.9911,40.4370,1,1,89,0,14,0.000
Bread Works,-80.0188,40.4620,1,1,156,4,12,0.000
Stoner Way,-79.8837,40.4431,1,1,54,0,12,0.000
Olivet Historic Baptist Church,-79.9722,40.4459,1,1,45,5,2,0.000
SigEp Booth '14: Lord of the Rings,-79.9441,40.4456,1,1,141,3,16,0.000
Blue Lot 7F,-80.0050,40.4481,1,1,90,1,15,0.000
Bus Stop_5,-79.8671,40.3639,1,1,48,1,12,-0.268
The Bench,-79.8985,40.4302,1,1,89,0,5,0.000
St. Paul of the Cross Monastery,-79.9845,40.4228,1,1,312,6,17,0.000
F.N.B. Corporation,-80.0035,40.4479,1,1,80,5,11,0.000
childrens floor 6,-79.9425,40.5013,1,1,93,4,18,0.000
Harrys Barber Shoppe,-79.9232,40.4315,1,1,240,4,22,0.000
Gmiter Funeral Home,-79.9835,40.4273,1,1,21,3,22,-0.263
The commoner,-79.9965,40.4415,1,1,46,0,0,0.000
Enigma,-80.0003,40.4435,1,1,65,4,3,0.000
T&amp;A's House of Guilty Pleasures,-80.0369,40.3940,1,1,326,6,3,0.008
Penn 6th,-80.0014,40.4430,1,1,88,6,13,0.000
Pleasure Bar,-79.9488,40.4617,1,1,118,2,23,0.381
Broudy Printing,-79.9140,40.4613,1,1,181,1,20,0.362
Grandview Overlook,-80.0112,40.4342,1,1,157,5,18,0.000
Blue Lot 7G,-80.0042,40.4492,1,1,298,6,17,0.000
Freeride,-79.8986,40.4501,1,1,80,6,3,0.000
Stoop Of Contemplation,-80.0138,40.4580,1,1,108,5,18,0.000
Riggs,-80.0147,40.4548,1,1,156,4,12,0.000
Blue Moon,-79.9555,40.4788,1,1,308,3,0,0.000
Lombardozzi's,-79.9473,40.4606,1,1,326,6,22,0.000
Duquesne University Old Main,-79.9928,40.4359,1,1,314,1,13,0.000
Fatigati/Nalin Associates,-80.0453,40.3795,1,1,115,5,18,0.000
Ross Township Junction,-80.0111,40.5016,1,1,130,6,22,0.000
Tunnel Monster,-79.9080,40.4258,1,1,113,3,18,0.000
One Oxford Centre,-79.9988,40.4381,1,1,160,2,13,0.000
Pittsburgh!,-79.9920,40.4386,1,1,113,3,16,0.000
HealthQuest Chiropractic,-80.0013,40.4420,1,1,285,1,13,0.000
Penn Avenue Fish Company,-80.0005,40.4402,1,1,88,6,1,0.000
Captain Morgan Club,-79.9899,40.4399,1,1,286,2,22,0.000
The Livermore,-79.9251,40.4605,1,1,44,4,3,0.000
Waffallonia_1,-79.9531,40.4430,1,1,99,3,16,0.000
S.W. Randall Toys Gifts,-79.9206,40.4380,1,1,93,4,23,0.000
Smoke Alternative,-79.9227,40.4330,1,1,246,3,16,0.000
