clid	venue	lon	lat	category	user	year	doy	dow	hour	txt
8	Shiloh Community Missionary Baptist Church	-79.9020	40.4583	NA	idreamoftravel	2014	70	2	16	I'm at Shiloh Community Missionary Baptist Church (Pittsburgh, PA)
8	Silver Lake Commons	-79.9037	40.4583	NA	IPhillyBoy2011	2014	47	0	13	I'm at Silver Lake Commons (Pittsburgh, PA)
8	Roofless	-79.9036	40.4582	NA	jsunkm	2015	137	0	23	Just posted a photo Roofless
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	33	0	5	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	40	0	5	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	53	6	2	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	73	5	21	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	108	5	3	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	144	6	4	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	145	0	3	I'm at Lounge 7101 (Pittsburgh, PA)
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	285	0	3	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	298	6	5	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	326	6	3	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	327	0	5	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	333	6	1	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2014	354	6	3	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2015	17	6	4	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2015	31	6	6	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2015	45	6	5	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2015	74	0	5	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	Twism44	2015	250	1	2	I'm at Lounge 7101 in Pittsburgh, PA
8	Lounge 7101	-79.8985	40.4579	NA	FLAWLESSBYQI	2014	102	6	3	Just posted a photo Lounge 7101
8	Showcase BBQ	-79.9060	40.4581	NA	Bigblitzburgh	2015	242	0	2	Just posted a photo Showcase BBQ
8	Showcase BBQ	-79.9060	40.4581	NA	Bigblitzburgh	2015	243	1	22	Just posted a photo Showcase BBQ
9	Yokoso! Japanese Steak House	-79.9155	40.4090	NA	YmAlmansour	2015	74	0	2	I'm at Yokoso! Japanese Steak House in Homestead, PA
9	Yokoso! Japanese Steak House	-79.9155	40.4090	NA	aziztuwaijri17	2015	74	0	21	I'm at Yokoso! Japanese Steak House in Homestead, PA w/
9	Yokoso! Japanese Steak House	-79.9155	40.4090	NA	ficmacdady	2015	77	3	16	I'm at Yokoso! Japanese Steak House in Homestead, PA
9	Yokoso! Japanese Steak House	-79.9155	40.4090	NA	mike8120	2015	116	0	0	I'm at Yokoso! Japanese Steak House in Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	techburgh	2014	30	4	14	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	spode411	2014	46	6	2	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	techburgh	2014	51	4	17	I'm at Starbucks w/
9	Starbucks	-79.9171	40.4076	NA	kewe_starstatus	2014	56	2	13	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	Jtp195	2014	66	5	18	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	hjartaheim	2014	70	2	15	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	nellalosaimi	2014	81	6	23	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	kewe_starstatus	2014	86	4	20	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	techburgh	2014	92	3	12	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	techburgh	2014	94	5	0	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	andrewzaragoza	2014	130	6	20	I'm at Starbucks w/
9	Starbucks	-79.9171	40.4076	NA	gurujonah	2014	131	0	0	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	MoxieMils	2014	131	0	0	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	gurujonah	2014	131	0	18	I'm at Starbucks (West Homestead, PA) w/ 2 others
9	Starbucks	-79.9171	40.4076	NA	lsuper	2014	137	6	22	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	IPhillyBoy2011	2014	140	2	13	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	pure_wings	2014	143	5	1	I'm at Starbucks (West Homestead, PA) w/ 2 others
9	Starbucks	-79.9171	40.4076	NA	nellalosaimi	2014	144	6	19	I'm at Starbucks (West Homestead, PA) w/ 2 others
9	Starbucks	-79.9171	40.4076	NA	pure_wings	2014	161	2	0	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	smilinforlife	2014	165	6	2	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	andrewzaragoza	2014	166	0	20	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	nellalosaimi	2014	168	2	22	I'm at Starbucks (West Homestead, PA) w/ 2 others
9	Starbucks	-79.9171	40.4076	NA	joncmu	2014	173	0	17	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	andrewzaragoza	2014	193	6	23	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	kristianaaaaaa_	2014	197	3	23	I'm at Starbucks (West Homestead, PA)
9	Starbucks	-79.9171	40.4076	NA	techburgh	2014	222	0	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	kyraana	2014	293	1	22	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	lisarec	2014	334	0	18	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	techburgh	2015	2	5	23	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	techburgh	2015	5	1	20	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	kyraana	2015	8	4	0	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	pure_wings	2015	46	0	23	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	54	1	19	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	snark_princess	2015	56	3	19	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	62	2	14	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	76	2	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	81	0	14	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	98	3	13	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	138	1	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	144	0	1	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	Silent_Jon	2015	151	0	19	I'm at Starbucks in West Homestead, PA w/
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	157	6	1	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	166	1	23	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	TalkDownie2Me	2015	179	0	18	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	184	5	0	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	185	6	13	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	190	4	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	191	5	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	199	6	2	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	199	6	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	techburgh	2015	201	1	20	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	207	0	2	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	211	4	0	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	234	6	13	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	235	0	23	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	237	2	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	238	3	23	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	241	6	2	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	247	5	22	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	249	0	1	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	250	1	20	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	258	2	22	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	268	5	1	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	270	0	0	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	270	0	13	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	274	4	21	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	274	4	21	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	275	5	22	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	276	6	16	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	278	1	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	284	0	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	285	1	17	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	300	2	14	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	302	4	0	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	304	6	2	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	davidkep	2015	304	6	18	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	305	0	23	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	307	2	19	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	baby_sirens	2015	310	5	2	I'm at Starbucks in West Homestead, PA
9	Starbucks	-79.9171	40.4076	NA	BeautyandBalor	2015	310	5	22	I'm at Starbucks in West Homestead, PA
9	The Waterfront	-79.9168	40.4077	NA	anemosgroup	2015	199	6	12	Just posted a photo The Waterfront
9	Mon Valley Initiative	-79.9092	40.4080	NA	IPhillyBoy2011	2014	66	5	17	I'm at Mon Valley Initiative (Homestead, PA)
9	Mon Valley Initiative	-79.9092	40.4080	NA	IPhillyBoy2011	2014	73	5	15	I'm at Mon Valley Initiative (Homestead, PA)
9	Mon Valley Initiative	-79.9092	40.4080	NA	IPhillyBoy2011	2014	101	5	18	I'm at Mon Valley Initiative (Homestead, PA)
9	Mon Valley Initiative	-79.9092	40.4080	NA	IPhillyBoy2011	2014	101	5	18	I'm at Mon Valley Initiative (Homestead, PA)
9	Pittsburgh Improv	-79.9148	40.4093	NA	kirbypuckett	2015	74	0	22	I'm at Pittsburgh Improv - in Homestead, PA w/
9	Pittsburgh Improv	-79.9148	40.4093	NA	thekeyofdana	2015	80	6	22	I'm at Pittsburgh Improv - in Homestead, PA
9	Pittsburgh Improv	-79.9148	40.4093	NA	Twism44	2015	157	6	23	I'm at Pittsburgh Improv - in Homestead, PA
9	Pittsburgh Improv	-79.9148	40.4093	NA	TylerMoliterno	2015	197	4	23	I'm at Pittsburgh Improv - in Homestead, PA
9	Pittsburgh Improv	-79.9148	40.4093	NA	ShelbyT20	2015	273	3	23	I'm at Pittsburgh Improv - in Homestead, PA
9	Duke's Upper Deck	-79.9129	40.4054	NA	WePhelps	2014	54	0	2	I'm at Duke's Upper Deck (Homestead, PA)
9	Duke's Upper Deck	-79.9129	40.4054	NA	IPhillyBoy2011	2014	80	5	3	I'm at Duke's Upper Deck (Homestead, PA)
9	Duke's Upper Deck	-79.9129	40.4054	NA	IPhillyBoy2011	2014	101	5	18	I'm at Duke's Upper Deck (Homestead, PA)
9	Duke's Upper Deck	-79.9129	40.4054	NA	psuftk08	2014	108	5	21	I'm at Duke's Upper Deck (Homestead, PA)
9	Duke's Upper Deck	-79.9129	40.4054	NA	IPhillyBoy2011	2014	113	3	17	I'm at Duke's Upper Deck (Homestead, PA)
9	Duke's Upper Deck	-79.9129	40.4054	NA	Thea_Mae	2015	143	6	0	I'm at Duke's Upper Deck in Homestead, PA
9	Bottom Dollar Food	-79.9119	40.4073	NA	IPhillyBoy2011	2014	40	0	16	I'm at Bottom Dollar Food (West Homestead, PA)
9	Bottom Dollar Food	-79.9119	40.4073	NA	IPhillyBoy2011	2014	73	5	15	I'm at Bottom Dollar Food (West Homestead, PA)
9	Bottom Dollar Food	-79.9119	40.4073	NA	IPhillyBoy2011	2014	101	5	18	I'm at Bottom Dollar Food (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	119	2	2	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	119	2	14	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	119	2	14	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	120	3	23	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	121	4	21	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	122	5	1	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	123	6	2	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	123	6	13	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	124	0	17	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	125	1	20	I'm at Me Lyng (West Homestead, PA)
9	Me Lyng	-79.9139	40.4085	NA	ZachFez412	2014	126	2	2	I'm at Me Lyng (West Homestead, PA)
9	Eat & Park	-79.9137	40.4119	NA	kopitarus	2015	23	5	22	I'm at Eat &amp; Park in Pittsburgh, PA
9	Pittsburgh Improv Comedy Club	-79.9150	40.4091	NA	JamieLissow	2015	297	6	1	Just posted a photo Pittsburgh Improv Comedy Club
9	Uno Pizzeria & Grill	-79.9142	40.4112	NA	Mauradee2003	2014	325	5	22	I'm at Uno Pizzeria &amp; Grill - Homestead - in Homestead, PA
9	Uno Pizzeria & Grill	-79.9142	40.4112	NA	bigdawgx2005	2015	2	5	21	I'm at Uno Pizzeria &amp; Grill - Homestead - in Homestead, PA
9	Voodoo Homestead	-79.9103	40.4067	NA	Silent_Jon	2015	115	6	18	I'm at Voodoo Homestead in Munhall, PA
9	Voodoo Homestead	-79.9103	40.4067	NA	FrangipaniAni	2015	247	5	23	I'm at Voodoo Homestead in Munhall, PA w/
9	Waterfront Trail	-79.9132	40.4068	NA	ZachFez412	2014	182	2	19	I'm at Waterfront Trail (Homestead, PA)
9	Waterfront Trail	-79.9132	40.4068	NA	ZachFez412	2014	186	6	15	I'm at Waterfront Trail (Homestead, PA)
9	Waterfront Trail	-79.9132	40.4068	NA	ZachFez412	2014	188	1	19	I'm at Waterfront Trail (Homestead, PA)
9	Waterfront Trail	-79.9132	40.4068	NA	ZachFez412	2014	190	3	19	I'm at Waterfront Trail (Homestead, PA)
9	Waterfront Trail	-79.9132	40.4068	NA	ZachFez412	2014	193	6	15	I'm at Waterfront Trail (Homestead, PA)
9	Giant Eagle Supermarket	-79.9084	40.4110	NA	kopitarus	2015	120	4	22	I'm at Giant Eagle Supermarket in Homestead, PA
9	Giant Eagle Supermarket	-79.9084	40.4110	NA	baby_sirens	2015	236	1	20	I'm at Giant Eagle Supermarket in Homestead, PA
9	Giant Eagle Supermarket	-79.9084	40.4110	NA	baby_sirens	2015	277	0	1	I'm at Giant Eagle Supermarket in Homestead, PA
9	Visionworks	-79.9135	40.4114	NA	kopitarus	2015	158	0	16	I'm at Visionworks in Homestead, PA
9	Posh Nail Boutique	-79.9119	40.4080	NA	IPhillyBoy2011	2014	40	0	16	I'm at Posh Nail Boutique (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	66	5	17	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	73	5	15	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	86	4	21	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	86	4	21	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	99	3	0	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	101	5	18	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	IPhillyBoy2011	2014	113	3	17	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	MoxieMils	2014	134	3	23	I'm at Marshalls (Homestead, PA)
9	Marshalls	-79.9076	40.4118	NA	dshank92	2015	182	3	17	I'm at Marshalls in Homestead, PA
9	Capri Pizza	-79.9099	40.4066	NA	IPhillyBoy2011	2014	25	6	4	I'm at Capri Pizza (Homestead, PA)
9	Capri Pizza	-79.9099	40.4066	NA	IPhillyBoy2011	2014	40	0	16	I'm at Capri Pizza (Homestead, PA)
9	Blue Dust	-79.9115	40.4079	NA	jcernelli	2015	296	5	20	Just posted a photo Blue Dust
9	Great Allegheny Passage	-79.9186	40.4081	NA	stynyr	2015	242	0	12	Just posted a photo Great Allegheny Passage
9	Great Allegheny Passage	-79.9186	40.4081	NA	stynyr	2015	242	0	12	Just posted a photo Great Allegheny Passage
9	8th & West Bus Stop	-79.9119	40.4062	NA	IPhillyBoy2011	2014	25	6	4	I'm at 8th &amp; West Bus Stop (By The Homestead Hi-level Bridge) (Homestead, PA)
9	8th & West Bus Stop	-79.9119	40.4062	NA	IPhillyBoy2011	2014	40	0	16	I'm at 8th &amp; West Bus Stop (By The Homestead Hi-level Bridge) (Homestead, PA)
9	The Waterfront	-79.9172	40.4076	NA	RobynPlancaster	2015	17	6	22	Just posted a photo The Waterfront
9	The Waterfront	-79.9172	40.4076	NA	LeMIChar	2015	241	6	15	Just posted a photo The Waterfront
9	The Waterfront	-79.9172	40.4076	NA	LeMIChar	2015	241	6	15	Just posted a photo The Waterfront
9	The Waterfront	-79.9172	40.4076	NA	LeMIChar	2015	241	6	15	Just posted a photo The Waterfront
9	The Waterfront	-79.9172	40.4076	NA	LeMIChar	2015	241	6	15	Just posted a photo The Waterfront
9	The Waterfront	-79.9172	40.4076	NA	techburgh	2015	251	2	1	Just posted a photo The Waterfront
9	Uno Pizzeria & Grill	-79.9139	40.4111	NA	PWATPittsburgh	2014	225	3	23	I'm at Uno Pizzeria &amp; Grill - in Homestead, PA
9	Mother's Touch Daycare	-79.9097	40.4110	NA	IPhillyBoy2011	2014	73	5	15	I'm at Mother's Touch Daycare (Homestead, PA)
9	Keystone Rehabilitation Systems	-79.9074	40.4137	NA	IPhillyBoy2011	2014	99	3	0	I'm at Keystone Rehabilitation Systems (Homestead, PA)
9	Keystone Rehabilitation Systems	-79.9074	40.4137	NA	IPhillyBoy2011	2014	113	3	17	I'm at Keystone Rehabilitation Systems (Homestead, PA)
9	Ace Cash Express	-79.9092	40.4078	NA	IPhillyBoy2011	2014	66	5	17	I'm at Ace Cash Express (Homestead, PA)
9	Ace Cash Express	-79.9092	40.4078	NA	IPhillyBoy2011	2014	73	5	15	I'm at Ace Cash Express (Homestead, PA)
9	Ace Cash Express	-79.9092	40.4078	NA	IPhillyBoy2011	2014	80	5	3	I'm at Ace Cash Express (Homestead, PA)
9	Ace Cash Express	-79.9092	40.4078	NA	IPhillyBoy2011	2014	101	5	18	I'm at Ace Cash Express (Homestead, PA)
9	Burgatory	-79.9176	40.4076	NA	kyraana	2014	114	4	23	I'm at Burgatory (Homestead, Pa) w/ 3 others
9	Burgatory	-79.9176	40.4076	NA	coreymarie89	2014	118	1	0	I'm at Burgatory (Homestead, Pa) w/ 5 others
9	Burgatory	-79.9176	40.4076	NA	Trouble_02	2014	118	1	23	I'm at Burgatory w/
9	Burgatory	-79.9176	40.4076	NA	XPedig20	2014	120	3	20	I'm at Burgatory (Homestead, Pa)
9	Burgatory	-79.9176	40.4076	NA	cmakattack	2014	123	6	0	I'm at Burgatory (Homestead, Pa) w/ 4 others
9	Burgatory	-79.9176	40.4076	NA	tsviyaron	2014	123	6	23	I'm at Burgatory (Homestead, Pa) w/ 3 others
9	Burgatory	-79.9176	40.4076	NA	chelseyhoughton	2014	125	1	18	I'm at Burgatory (Homestead, Pa)
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	24	5	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	24	5	19	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	28	2	0	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	62	1	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	63	2	17	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	64	3	20	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	65	4	3	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	67	6	21	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	68	0	1	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	69	1	19	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	70	2	16	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	73	5	13	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	73	5	21	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	74	6	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	92	3	19	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	93	4	17	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	94	5	20	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	95	6	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	95	6	17	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	97	1	20	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	98	2	2	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	100	4	17	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	106	3	2	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	106	3	18	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	107	4	23	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	108	5	2	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	109	6	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	109	6	20	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	112	2	2	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	112	2	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	118	1	20	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	119	2	2	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	119	2	14	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	120	3	23	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	121	4	21	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	122	5	1	I'm at Waterfront Stacks
9	Waterfront Stacks	-79.9180	40.4048	NA	ZachFez412	2014	123	6	13	I'm at Waterfront Stacks
