venue	lon	lat	checkin_n	user_n	doy_mode	dow_mode	hour_mode	senti_avg
Worton Blvd	-79.8700	40.3645	2	1	2014	27	1	0.000
Tavern 1947	-79.9311	40.4558	2	1	2015	80	6	0.000
The Dream Barbeque	-79.8913	40.4528	2	1	2014	339	5	0.222
Liberty elementary school	-79.9338	40.4533	2	1	2014	203	2	0.459
Bulldog Pub	-79.9267	40.4868	2	1	2014	285	0	0.000
GNC LiveWell Pittsburgh Health and Fitness Expo	-79.9970	40.4455	2	1	2014	123	6	0.139
H&R Block_3	-79.9300	40.4558	2	1	2014	104	1	-0.367
Brew On Broadway	-80.0246	40.4106	2	1	2014	281	3	0.000
Mandy's Pizza	-79.9229	40.4359	2	2	2014	200	4	0.000
Duquesne University Penthouse Assumption Hall	-79.9869	40.4353	2	1	2014	72	4	0.000
La Pad de Young	-80.0255	40.3708	2	1	2014	304	5	0.000
8 Allegheny Center	-80.0066	40.4532	2	2	2014	36	3	0.000
Southside Steaks	-79.9776	40.4286	2	2	2014	74	0	0.000
BEV Farm	-80.0078	40.3864	2	1	2014	200	6	0.000
PNC Park Suite 43	-79.9960	40.4406	2	1	2014	129	5	0.000
Tartine	-80.0330	40.4415	2	1	2014	53	0	0.000
sals pizza	-79.9844	40.4288	2	1	2014	331	4	0.000
Urgent Care	-79.9823	40.3727	2	1	2014	62	1	0.500
Kennett Square	-79.9611	40.4346	2	2	2014	75	0	0.000
Nancy B's Bakery	-79.9171	40.4029	2	1	2015	226	5	0.000
Benedum Hall	-79.9586	40.4437	2	1	2014	71	3	0.000
Sojourn Deli	-80.0559	40.4268	2	1	2014	156	4	0.000
APlus at Sunoco_1	-80.0007	40.4513	2	1	2014	39	6	0.000
H+H System	-80.0843	40.4404	2	1	2014	188	1	0.000
Bea Taco Town	-79.9969	40.4424	2	2	2014	310	5	0.000
PensGear_1	-79.9894	40.4395	2	1	2014	122	5	0.000
Gordons	-80.0199	40.3934	2	1	2015	298	0	0.000
Drum Bar	-80.0219	40.4466	2	2	2014	81	0	0.000
Jose & Tony's Mexican Food	-80.0459	40.3931	2	2	2014	61	0	0.000
Thai Hana 500 Liberty Avenue	-80.0074	40.4432	2	1	2014	150	5	0.298
The Talent Group	-79.9758	40.4579	2	1	2014	30	4	0.318
Cupka's Cafe	-79.9703	40.4263	2	1	2014	102	6	0.000
Teutonia Mannerchor	-79.9948	40.4551	2	1	2014	135	4	0.000
Campus Deli	-79.9549	40.4373	2	1	2014	32	6	0.000
Bar Louie Waterfront	-79.9175	40.4072	2	1	2014	326	6	0.000
Clothes Minded	-79.9485	40.4613	2	1	2014	187	0	0.000
The Fortress	-80.0933	40.4314	2	1	2014	108	5	0.000
Jenco Household	-79.8913	40.3995	2	1	2014	185	5	0.000
BZ Bar & Grill	-80.0042	40.4482	2	1	2014	150	5	0.234
Racer	-79.8627	40.3872	2	1	2014	191	4	0.000
Jack Rabbit	-79.8632	40.3870	2	2	2014	158	0	0.000
CVS Pharmacy_1	-79.9991	40.4425	2	2	2014	132	1	0.000
Flag Plaza and Pittsburgh Scout Center	-79.9905	40.4433	2	2	2014	134	1	0.000
Papa Sean's Pizzeria	-79.9658	40.4639	2	1	2014	147	2	0.000
Extreme Fitness II	-80.0708	40.3906	2	1	2014	41	1	0.259
squirrel hill farmers market_2	-79.9204	40.4451	2	1	2014	159	0	0.000
Sky Rocket	-79.8643	40.3860	2	1	2015	196	3	0.000
Port Authority Steel Plaza Station	-79.9952	40.4401	2	2	2014	112	2	0.133
the squirrel hill night market	-79.9228	40.4366	2	1	2015	269	6	0.000
VAPHS Parking Garage	-79.9612	40.4466	2	1	2014	73	5	0.000
Browns Hill and Imogen Bus Stop	-79.9242	40.4154	2	1	2014	80	5	-0.196
BoRics Hair Care	-79.9823	40.3670	2	1	2015	57	4	0.314
The Thompson Experience	-80.0367	40.3819	2	1	2015	194	1	0.000
Cogos	-79.9030	40.3865	2	1	2014	138	0	0.000
Department of Court Records	-79.9966	40.4385	2	1	2014	83	1	0.000
The Steelhead Brasserie & Wine Bar	-79.9922	40.4402	2	1	2015	81	0	0.000
M. Cibrone & Sons Bakery	-80.0143	40.3667	2	1	2014	60	0	0.000
Edgewood Roll of Honor	-79.8842	40.4338	2	1	2014	57	3	0.314
Parking Red 5A	-80.0082	40.4478	2	1	2014	125	1	0.000
B&K Mechanical Contractors	-79.9285	40.4954	2	1	2014	107	4	0.000
Penn Station East Coast Subs_2	-79.9988	40.4426	2	1	2015	10	6	0.000
Gennaro's Pizza & Pasta	-79.9811	40.4288	2	2	2014	63	2	0.000
Subway_5	-79.8689	40.3838	2	1	2015	34	2	0.000
Nine on Nine	-79.9982	40.4439	2	1	2014	60	6	0.000
Beachwood	-79.9273	40.4206	2	1	2014	34	1	0.000
South Hills Country Club	-79.9856	40.3611	2	1	2014	145	0	0.000
Firestone Complete Auto Care	-80.0416	40.4025	2	2	2015	5	1	0.274
Italian Bread Place	-80.0567	40.4263	2	1	2014	147	2	0.000
Temple of Doom	-80.0255	40.4011	2	1	2015	295	4	-0.299
Mahla Antiques	-79.9864	40.4503	2	1	2014	214	6	0.000
Sergio's	-80.0343	40.3952	2	1	2014	210	2	0.000
Kiln-N-Time	-79.9614	40.4647	2	1	2014	283	5	0.000
parkway	-80.0950	40.4208	2	1	2014	134	3	0.000
Brrat's Deli	-79.8914	40.4236	2	1	2015	233	5	0.000
Dippy the Dinosaur	-79.9518	40.4434	2	1	2014	144	6	0.000
Simple Ingredients	-79.9986	40.4427	2	1	2015	146	2	0.000
Troy Hill	-79.9832	40.4629	2	1	2014	76	1	0.000
Fox's Pizza_1	-80.0729	40.4727	2	1	2014	156	4	0.000
Jaggerbush	-79.9732	40.4266	2	1	2014	299	0	0.000
Tailgaters Sports Bar & Grill	-79.9870	40.4404	2	2	2014	7	3	0.000
Westinghouse Park	-79.9038	40.4523	2	1	2014	41	0	0.000
Piacquadio's Restaurant & Lounge	-80.0348	40.3689	2	1	2014	137	6	0.000
Christopher Columbus Statue	-79.9483	40.4404	2	1	2014	117	0	0.000
Nakama Food Truck_1	-80.0162	40.4404	2	1	2014	75	0	0.000
Big Idea Bookstore and Cafe	-79.9461	40.4599	2	1	2014	214	6	0.000
Khalil's II	-79.9480	40.4545	2	1	2014	130	6	0.000
Citizens Bank	-80.0970	40.4000	2	1	2015	56	3	0.000
Print & Ship Center_3	-79.9967	40.4440	2	1	2014	132	1	0.000
Immaculate Reception Monument	-80.0129	40.4469	2	1	2014	158	6	0.000
Beechview	-80.0246	40.4107	2	2	2014	67	0	0.000
Casa W	-80.0255	40.4516	2	1	2014	149	4	0.000
Pittsburgh Pizza Grill	-79.9332	40.4945	2	1	2014	107	4	0.000
The Borough of Carnegie	-80.0924	40.4093	2	1	2014	134	3	0.000
Smallman Street Deli On Murray	-79.9229	40.4357	2	2	2014	88	0	0.000
SQH	-79.9246	40.4380	2	1	2014	88	6	0.000
Flaunt	-80.0015	40.4535	2	1	2014	109	6	0.000
Shiraz Pizza & House of Kabob	-79.9493	40.4528	2	1	2014	240	4	0.000
Shaw Galleries	-79.9987	40.4426	2	1	2014	135	4	0.000
Cafe Duceour	-80.0141	40.4580	2	1	2014	108	5	0.000
Peter's Pub	-79.9572	40.4419	2	1	2014	81	6	0.000
Mt Washington Grandview Park	-80.0072	40.4313	2	2	2014	186	0	0.000
Hook Fish & Chicken_1	-80.0069	40.4565	2	1	2014	138	0	0.000
South Hills Car Store	-80.0837	40.4102	2	1	2014	134	3	0.000
Green Bamboo	-79.9541	40.4668	2	1	2014	136	5	0.000
David McCullough Bridge	-79.9909	40.4516	2	1	2014	159	0	0.000
Pittsburgh Glass Center	-79.9329	40.4640	2	1	2014	141	3	0.000
Cogo's	-79.9093	40.3883	2	1	2014	138	0	0.000
Wai Wai	-79.9493	40.4619	2	1	2015	197	4	0.000
CVS/pharmacy_2	-80.0017	40.4418	2	2	2014	132	1	0.000
Print & Ship Center_1	-80.0462	40.4186	2	2	2014	76	1	0.000
Mother Earth Candy and African C	-79.8847	40.4438	2	1	2014	54	0	0.000
China House	-79.9515	40.4630	2	1	2014	179	6	0.000
Starbucks_13	-80.0155	40.4503	2	1	2015	269	6	0.000
Seventh St Bridge	-80.0011	40.4449	2	1	2014	28	2	0.000
Marge's Diner	-80.0740	40.4727	2	1	2014	156	4	0.000
Saints & Turncoats Public House	-79.9681	40.4788	2	1	2014	94	5	0.000
Gran Agave	-79.9153	40.4090	2	2	2015	202	2	0.000
Polling Location	-80.0058	40.4628	2	2	2014	116	2	0.183
H&M	-79.9667	40.4274	2	2	2014	158	1	0.000
PNC Triangle Park	-80.0019	40.4418	2	1	2014	66	2	0.000
my couch	-79.9920	40.3780	2	1	2014	194	0	0.000
Allegheny Smokeworks	-79.8644	40.4924	2	2	2014	151	5	0.000
Susan G. Komen Race For The Cure	-79.9461	40.4403	2	1	2014	131	0	0.000
Social Security Office	-80.0449	40.3813	2	1	2015	72	5	0.231
Point Breeze Neighborhood	-79.9035	40.4492	2	1	2014	41	1	0.000
Innovation Works	-79.9700	40.4346	2	1	2014	44	4	0.342
Delta Gamma	-79.9417	40.4447	2	1	2014	42	2	0.000
Education Management Corporation	-80.0000	40.4422	2	1	2014	37	4	0.000
Highland Park Yard Sale	-79.9192	40.4749	2	1	2014	152	0	0.000
Indian Spices LLC	-80.0024	40.4433	2	2	2014	73	1	0.000
Great Race 10K Starting Line	-79.9091	40.4372	2	1	2015	270	0	0.313
Lami Grubb Architects	-79.8848	40.4334	2	1	2014	57	3	0.000
Brewing	-79.9726	40.4787	2	2	2015	59	0	0.000
Steel City ATA Black Belt Karate	-80.0939	40.3830	2	1	2014	81	2	0.000
The Shady Dog	-79.9389	40.4560	2	1	2015	266	3	0.000
Whitaker Municipal Building	-79.8871	40.3992	2	1	2014	27	1	0.000
Hop Farm Brewing Company	-79.9480	40.4846	2	2	2014	30	4	0.000
Hot Mass	-79.9926	40.4460	2	2	2014	60	0	0.000
sneaker villa	-79.9204	40.4621	2	1	2014	348	0	0.000
Mvp Pizza	-79.8720	40.3683	2	1	2014	48	1	0.000
Lock 2 Al alegheny	-79.9159	40.4879	2	1	2015	142	5	0.000
North Side_1	-80.0062	40.4548	2	2	2014	305	0	0.000
JK's HOME	-79.9920	40.3780	2	1	2014	198	1	0.317
Pittsburgh Kids Network	-80.0038	40.4481	2	1	2014	38	5	0.000
St. Pius X Roman Catholic Church	-80.0286	40.3954	2	1	2014	40	0	0.000
The Great Race Starting Line	-79.9577	40.4423	2	1	2015	270	0	0.406
Oliver Bath House	-79.9887	40.4295	2	1	2014	123	6	0.000
Flaherty Fardo Llc	-79.9318	40.4515	2	1	2014	94	5	0.000
Steel City Vapors	-80.0261	40.3651	2	2	2014	62	1	0.000
Albriaz palace	-79.9740	40.4266	2	1	2014	220	4	0.000
First commonwealth bank greentree	-80.0508	40.4214	2	1	2014	134	3	0.000
The HUB	-79.9433	40.4443	2	1	2014	42	2	0.000
China House II	-79.8900	40.4217	2	1	2014	137	6	0.000
Luma restaurant	-80.0407	40.3774	2	2	2014	91	2	0.000
Ho-Jo's	-79.8984	40.4208	2	1	2014	60	6	0.000
Lot 17	-79.9503	40.4624	2	1	2014	110	0	0.000
twelve_1	-79.9854	40.4288	2	2	2014	48	1	0.000
West Penn Building	-80.0024	40.4378	2	1	2014	37	2	0.000
Littles Shoes	-79.9210	40.4380	2	1	2015	241	6	0.000
The Greek Gourmet	-79.9231	40.4328	2	2	2014	160	2	0.000
The Garage At Bakery Square	-79.9161	40.4570	2	1	2014	85	3	0.000
near connie drive	-80.0279	40.5004	2	1	2014	165	0	0.000
Feng Japanese Steak, Hibachi & Sushi House	-79.9530	40.4642	2	1	2014	297	5	0.000
Family Dollar_2	-79.9336	40.4946	2	1	2014	107	4	0.000
Pittsburgh JazzLive International	-79.9978	40.4438	2	1	2014	173	0	0.000
Pitt's Dogg'n It	-79.9561	40.4397	2	1	2015	157	6	0.000
Lucky Cup	-80.0344	40.3952	2	1	2014	77	2	0.359
Alumni Hall	-79.9538	40.4455	2	1	2015	53	0	0.000
Walnut Grill_1	-79.8889	40.4870	2	2	2014	52	4	0.000
Greek Quad	-79.9420	40.4446	2	1	2014	42	2	0.000
Rohrich Chevrolet	-80.0291	40.3979	2	1	2014	160	1	0.000
Vatan	-79.9920	40.4588	2	1	2014	222	0	0.000
West End Grille	-80.0453	40.4513	2	1	2014	114	4	0.000
Home_1	-79.9361	40.4236	2	1	2015	242	0	0.000
Dragon Chinese	-79.9030	40.3868	2	1	2014	137	6	0.000
United States Post Office_2	-79.9827	40.3664	2	2	2014	80	2	0.272
Mellon Green	-79.9956	40.4402	2	1	2014	145	0	0.000
Magic House_1	-79.9249	40.4529	2	1	2014	103	0	0.000
Carlynton High School	-80.0972	40.4253	2	1	2014	158	6	0.000
Highmark Gym	-80.0038	40.4424	2	1	2014	58	4	0.000
Monterey Bay Fish Grotto_1	-79.9906	40.4548	2	1	2014	205	4	0.000
Pho Kim 88	-80.0289	40.3605	2	1	2014	326	6	0.000
Goodship Lollipop Cruise	-80.0121	40.4379	2	1	2015	179	0	0.000
Brentwood	-79.9755	40.3726	2	1	2014	54	0	0.000
Skibo Coffeehouse	-79.9423	40.4441	2	1	2014	57	3	0.000
Port Authority Service Center	-79.9976	40.4410	2	2	2014	59	2	0.157
Owen's Dry Cleaners	-79.9289	40.4527	2	1	2014	224	2	0.000
Allegheny-West	-80.0177	40.4518	2	1	2015	116	0	0.000
love yogurt	-79.9753	40.4285	2	1	2014	101	5	0.457
The Jag_2	-79.9578	40.4652	2	1	2014	67	6	0.000
Joe's Rusty Nail	-80.0574	40.4965	2	2	2014	62	1	0.000
Pittsburgh Public School Board	-79.9522	40.4462	2	1	2015	287	3	0.000
Edgewood Shoe Repair	-79.8846	40.4333	2	1	2014	57	3	0.000
Pittsburgh Filmmakers_1	-79.9537	40.4548	2	1	2014	43	3	0.000
707 Penn Gallery	-80.0001	40.4433	2	2	2014	135	4	0.000
Three Rivers Trail	-79.9904	40.4313	2	1	2015	158	0	0.000
Hilltop Chteau	-79.9920	40.4184	2	1	2014	279	1	0.000
the government	-79.9808	40.4275	2	2	2014	33	0	0.000
iNetworks	-79.9975	40.4392	2	1	2014	83	1	0.000
David Physical Therapy	-80.0343	40.3734	2	1	2014	57	3	0.000
Polish White Eagles	-80.0900	40.4025	2	1	2014	103	0	0.000
Yuriy's Downtown	-79.9969	40.4425	2	1	2014	188	1	0.000
PNC Mortgage_2	-79.9728	40.4802	2	1	2014	38	0	0.000
Pittsburgh Filmmakers_3	-79.9959	40.4439	2	1	2014	75	0	0.000
Jam on Walnut	-79.9338	40.4512	2	1	2014	208	0	0.000
Spice Island Tea House	-79.9563	40.4400	2	1	2014	138	0	0.000
Spring Hill-City View	-79.9954	40.4651	2	1	2014	116	6	0.000
Steel Towne Inn	-79.8654	40.4149	1	1	2014	132	1	0.000
UPMC Presby Helipad	-79.9605	40.4415	1	1	2015	120	4	0.000
Brother's Brother Foundation	-80.0174	40.4544	1	1	2014	70	2	0.000
Nak Won Garden Restaurant	-79.9363	40.4566	1	1	2014	354	6	0.316
Subway_6	-80.0074	40.4300	1	1	2014	88	6	0.000
Mamma Lucia Pizza	-80.0005	40.4403	1	1	2015	236	1	0.000
East End Book Exchange	-79.9481	40.4611	1	1	2015	81	0	0.000
Lizzie & Eddie's Home	-79.9361	40.4539	1	1	2014	187	0	0.000
56 Frazer Ave	-80.0683	40.4743	1	1	2014	156	4	0.000
otimemore's too hot	-79.9826	40.4270	1	1	2014	89	0	0.000
PensGear_2	-79.9659	40.4278	1	1	2014	112	2	0.000
Moore Park	-80.0139	40.4048	1	1	2014	103	0	0.000
Enrico's Hair Cutting	-79.9596	40.4411	1	1	2014	206	5	-0.158
Adolfo's	-79.9478	40.4610	1	1	2015	158	0	0.000
Hair-O-Dynamics	-79.9496	40.4435	1	1	2014	283	5	0.000
Bistro 19	-80.0449	40.3802	1	1	2015	9	5	0.000
Cannon Coffee	-80.0202	40.3934	1	1	2015	284	0	0.000
Kindred Cycles	-79.9795	40.4542	1	1	2015	242	0	0.000
Vladimir's Haven	-80.0056	40.4628	1	1	2015	65	5	0.000
BRGR Truck_3	-79.8923	40.4381	1	1	2014	151	6	0.000
Ryan's Auto Glass	-79.9144	40.4935	1	1	2014	111	1	0.000
Mr. Fix-It's	-79.9748	40.3677	1	1	2014	140	2	0.000
Casino Dr	-80.0675	40.4733	1	1	2014	156	4	0.000
Duquesne University- Bayer Hall	-79.9922	40.4358	1	1	2014	322	2	0.000
North Side T Station	-80.0136	40.4465	1	1	2014	214	6	0.000
Dunning's Grill	-79.8941	40.4328	1	1	2014	155	3	0.000
Dr Sax	-79.9942	40.4220	1	1	2014	150	5	0.000
Subway_3	-79.9229	40.4352	1	1	2015	301	3	0.000
Kelly Strayhorn Theater	-79.9252	40.4620	1	1	2015	203	3	0.000
Washington's Landing	-79.9771	40.4636	1	1	2014	172	6	0.000
Amazing Cafe	-79.9832	40.4287	1	1	2014	180	0	0.487
Crazy Mocha_8	-79.9973	40.4408	1	1	2014	106	3	-0.255
APlus at Sunoco_3	-80.0392	40.3914	1	1	2014	114	4	0.000
Pittsburg's Lost Kennywood	-79.8665	40.3887	1	1	2015	290	6	-0.223
Arlington Park Ballfield	-79.9746	40.4184	1	1	2014	108	5	0.000
Jiffy Lube_2	-79.9053	40.4902	1	1	2014	179	6	0.000
Bloomfield Bridge_2	-79.9533	40.4629	1	1	2014	37	4	0.000
Slater Funeral Home	-79.9828	40.3643	1	1	2015	256	0	-0.238
Reserve Township	-79.9933	40.4939	1	1	2014	192	5	0.000
ABC Garden	-79.9928	40.4218	1	1	2014	137	6	0.000
Pittsburgh Allegheny_3	-80.0078	40.4532	1	1	2014	339	5	0.000
smile studio dr. Cushman	-79.9622	40.4387	1	1	2014	100	4	0.263
dewalt	-79.9691	40.4615	1	1	2015	112	3	0.000
Dr. Capetta	-79.9827	40.3683	1	1	2014	59	5	0.000
Agh Aziz's Office	-80.0030	40.4563	1	1	2014	108	5	0.000
KFC	-79.9080	40.4550	1	1	2014	138	0	0.000
McConomy Auditorium	-79.9422	40.4435	1	1	2015	59	6	0.000
Spencer's Down Under	-79.9283	40.3705	1	1	2014	274	3	0.000
The Chocolate Moose	-79.9217	40.4380	1	1	2014	157	5	0.000
Mitchell's Tavern	-79.9508	40.4523	1	1	2014	101	5	0.000
Mamby Pamby Land	-79.9522	40.4592	1	1	2014	96	0	0.000
Comcast Workout Time	-80.0644	40.4747	1	1	2014	156	4	0.000
Super Secret Team Awesome Ghost Ninja Dojo Clubhouse	-79.8663	40.4361	1	1	2014	51	4	0.296
Riverview soccer field	-80.0214	40.4894	1	1	2015	306	1	0.000
Exxon_1	-80.0252	40.4669	1	1	2014	282	4	0.000
Caffe Davio	-79.9690	40.4277	1	1	2014	95	6	0.000
May Flower	-79.8851	40.4421	1	1	2014	137	6	0.000
Giorgio's	-80.0171	40.4519	1	1	2014	156	4	0.000
Subway_8	-80.0048	40.4336	1	1	2014	146	1	0.000
Thornburg Bridge	-80.0821	40.4403	1	1	2015	35	3	0.000
Edgewood Beer & Tobacco	-79.8872	40.4280	1	1	2014	143	5	0.000
The Huddle	-80.0248	40.4092	1	1	2015	59	6	0.000
Battery Shop	-80.0186	40.4584	1	1	2014	70	2	0.000
My Big Fat Greek Gyro	-80.0445	40.3814	1	1	2014	224	2	0.000
Beagle HQ	-80.0184	40.4004	1	1	2015	27	2	0.000
709 Penn Gallery	-79.9997	40.4434	1	1	2014	135	4	0.000
Pickles Pizza & Sandwich Emporium	-80.0005	40.4536	1	1	2015	142	5	0.000
W.J. Beitler	-80.0643	40.4748	1	1	2014	156	4	0.000
Dormont Park	-80.0438	40.3953	1	1	2014	242	6	0.000
Johnnys Diner	-80.0316	40.4337	1	1	2014	156	4	0.000
Ninth St Bridge	-79.9998	40.4464	1	1	2015	37	5	0.000
Subway_2	-79.9383	40.4269	1	1	2014	85	3	0.000
Station	-79.9486	40.4614	1	1	2015	245	3	0.000
Silver Lake Commons	-79.9037	40.4583	1	1	2014	47	0	0.000
RIDC Park	-79.8672	40.4995	1	1	2014	120	3	0.000
Subway_4	-80.0644	40.4945	1	1	2014	28	2	0.000
Millvale, PA_2	-79.9719	40.4801	1	1	2015	237	2	0.000
Turn 20	-79.9337	40.4342	1	1	2014	201	0	0.000
Mellon Middle School	-80.0451	40.3776	1	1	2014	112	2	0.000
Dead Baby Circle	-79.9958	40.4431	1	1	2014	75	0	-0.462
The Dirty Ball	-79.9753	40.4267	1	1	2014	103	0	-0.266
Seasonal Nails	-79.9602	40.4708	1	1	2014	108	5	0.000
Gateway Eye Associates	-80.0040	40.4419	1	1	2015	300	2	0.000
idiotville	-79.8839	40.4321	1	1	2014	66	5	0.000
Manny's BBQ	-80.0048	40.4464	1	1	2014	122	5	0.000
Ohio River Blvd Antique Mall	-80.0575	40.4885	1	1	2014	25	6	0.000
Ross Township Junction	-80.0111	40.5016	1	1	2014	130	6	0.000
AlphaLab_2	-79.9716	40.4283	1	1	2014	37	4	0.000
Allegheny Center	-80.0073	40.4521	1	1	2014	364	2	0.000
H&R Block_2	-79.8716	40.3619	1	1	2014	48	1	-0.326
Salonika Gyros	-80.0023	40.4431	1	1	2014	297	5	0.000
Little China	-80.0027	40.4411	1	1	2014	137	6	0.000
Mt. Lebanon Recreation Center	-80.0549	40.3741	1	1	2014	308	2	0.000
Morningside	-79.9299	40.4843	1	1	2014	222	0	0.000
Station Square Parking Garage	-80.0082	40.4350	1	1	2015	195	2	0.000
Shaler Township	-79.9636	40.5002	1	1	2015	115	6	0.000
Pittsburgh Pierogie Truck	-79.9602	40.4708	1	1	2014	326	6	0.000
Observatory Hill	-80.0181	40.4884	1	1	2014	82	0	0.000
I Tea Caf	-79.9343	40.4521	1	1	2015	305	0	0.000
Enterprise Rent-A-Car_2	-79.9461	40.5068	1	1	2014	62	1	0.000
County Office Building	-79.9962	40.4382	1	1	2014	66	5	0.000
Brookline Pub	-80.0208	40.3940	1	1	2014	91	2	0.000
Onala Recovery	-80.0229	40.4420	1	1	2014	317	4	0.000
Impressionz	-79.9241	40.4623	1	1	2015	243	1	0.000
CC's Caf	-79.9146	40.4935	1	1	2014	107	4	0.000
CMU Psychology Department	-79.9442	40.4414	1	1	2014	315	2	0.000
Yoga Flow_2	-79.9019	40.4898	1	1	2015	111	2	0.000
Gymkhana	-79.8959	40.4481	1	1	2014	204	3	0.000
Memorial Hall T Station	-80.0150	40.3666	1	1	2014	137	6	0.000
Aprimo Pizza	-79.9898	40.4116	1	1	2014	60	6	0.000
Parts_2	-80.0652	40.4946	1	1	2014	23	4	0.000
Friendship	-79.9339	40.4613	1	1	2014	118	1	0.420
pittsburgh pride prade	-79.9980	40.4386	1	1	2014	166	0	0.231
MetLife Home Loans	-80.0467	40.4222	1	1	2014	134	3	0.000
Lush	-79.9986	40.4396	1	1	2015	161	3	0.000
Primanti Bros_4	-80.0059	40.4469	1	1	2014	90	1	0.000
Rollier's Hardware_1	-80.0446	40.3824	1	1	2014	150	5	0.000
Pittsburgh EMS Medic 1 & 11	-79.9053	40.4557	1	1	2014	47	0	0.000
Laundry Room Towne Cleaners	-79.8874	40.4278	1	1	2014	224	2	0.000
McKees Rocks VFD 189	-80.0642	40.4747	1	1	2014	156	4	0.000
Bus Stop At Dallas & Penn	-79.9088	40.4510	1	1	2014	47	0	-0.196
WIC Office	-79.9995	40.4635	1	1	2014	35	2	0.000
Perry High School	-80.0185	40.4892	1	1	2014	63	2	0.000
The Pittsburgh Oratory	-79.9522	40.4487	1	1	2015	242	0	0.000
E Town	-79.9440	40.5010	1	1	2014	93	4	0.000
Bkn	-80.0832	40.4095	1	1	2015	305	0	0.000
Citgo_1	-80.0626	40.4732	1	1	2014	156	4	0.000
Auto Shower	-79.8869	40.4339	1	1	2014	57	3	0.000
102 Engine 1	-79.8935	40.4884	1	1	2014	109	6	0.000
Coin-op Laundromat	-80.0412	40.3899	1	1	2014	66	5	0.000
Alcoa Pittsburgh Federal Credit Union	-80.0033	40.4483	1	1	2015	202	2	0.224
US Post Office_3	-80.0571	40.4969	1	1	2014	63	2	0.000
Jet's Pizza	-80.0442	40.3988	1	1	2015	298	0	0.000
Tavern 245	-80.0016	40.4396	1	1	2015	245	3	0.000
GetGo_2	-79.9234	40.4299	1	1	2014	97	1	0.000
Fort Pitt Candy Co	-79.9864	40.4495	1	1	2014	132	1	0.000
GetGo_6	-79.8684	40.3830	1	1	2014	204	3	0.000
Sally's Beauty Supply	-79.8867	40.4267	1	1	2014	163	4	0.388
EDMC CS	-80.0394	40.4244	1	1	2014	134	3	0.000
Murray To Beechwood Stairs Of Doom	-79.9287	40.4261	1	1	2014	34	1	-0.231
Brashear High School	-80.0178	40.4185	1	1	2014	118	1	0.000
David L Lawrence Convention Center Garage	-79.9950	40.4445	1	1	2014	153	1	0.000
The Alder Wand	-79.9265	40.4574	1	1	2014	102	6	0.000
Hundred Wood	-80.0022	40.4378	1	1	2015	218	4	0.000
UCP/Class	-79.8923	40.4292	1	1	2015	48	2	0.000
Phillips Recreation Center	-80.0031	40.3839	1	1	2014	324	4	0.000
US Post Office_5	-79.9413	40.4572	1	1	2015	120	4	0.000
Shadyside Hospital Cafeteria	-79.9412	40.4542	1	1	2015	36	4	0.000
Pittsburgh AIDS Task Force	-79.9263	40.4623	1	1	2014	66	5	0.000
18th and East Carson Street	-79.9806	40.4288	1	1	2015	63	3	0.000
West Penn Beverage Service	-80.0549	40.4722	1	1	2014	156	4	0.000
Miki J's	-80.0395	40.4251	1	1	2014	97	1	0.000
Shop 412	-79.9657	40.4282	1	1	2015	22	4	0.000
Gregs House	-80.0144	40.4607	1	1	2014	179	6	0.000
University of Pittsburgh School of Medicine	-79.9608	40.4425	1	1	2015	286	2	0.000
Patrick Fagan Overlook	-80.0065	40.4316	1	1	2014	243	0	0.000
Lubavitch Yeshiva	-79.9277	40.4325	1	1	2014	226	4	0.000
Bus Stop Fifth & Craig	-79.9492	40.4471	1	1	2015	236	1	-0.196
Mekong Resturant	-80.0348	40.3956	1	1	2015	80	6	0.000
Webster Hall	-79.9513	40.4473	1	1	2014	80	5	0.000
Grapperia	-79.9646	40.4672	1	1	2015	136	6	0.000
Bay Valley Foods	-79.9866	40.4570	1	1	2015	161	3	0.000
Dunkin Donuts	-80.0030	40.4410	1	1	2014	123	6	0.000
new horizons	-80.0385	40.4274	1	1	2014	97	1	0.000
UPMC Shadyside Emergency Department	-79.9391	40.4543	1	1	2014	74	6	-0.271
Silk Pagoda Restaurant	-79.9383	40.4271	1	1	2014	137	6	0.000
A Beautiful Day	-80.0109	40.3844	1	1	2014	140	2	0.456
Calabro Tire Service and Auto Service	-80.0926	40.3618	1	1	2015	42	3	0.000
Rib Fest	-80.0139	40.4469	1	1	2015	249	0	0.000
Long John Silver's	-80.0922	40.3871	1	1	2015	310	5	0.000
China Wok	-79.9889	40.4388	1	1	2014	137	6	0.000
Grand Brew Cafe	-80.0072	40.4310	1	1	2014	284	6	0.300
My Bitchin' Kitchen	-80.0140	40.4581	1	1	2014	108	5	0.000
Flamers Charbroiled Burgers	-80.0029	40.4418	1	1	2014	186	6	0.000
Pittsburgh, Pennsylvannia	-80.0181	40.5034	1	1	2014	226	4	0.000
Dixon Field	-80.0566	40.3744	1	1	2014	196	2	0.000
UPMC Harbor Garden	-80.0312	40.4559	1	1	2014	77	2	0.000
Steeltown Entertainment Project	-79.9760	40.4303	1	1	2015	237	2	0.286
River by PNC park	-80.0057	40.4457	1	1	2014	205	4	0.000
9th Floor Waiting Room	-79.9986	40.4562	1	1	2014	108	5	0.000
SlapShots	-80.0368	40.3931	1	1	2014	81	6	0.000
